"","StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","work>20hrsWk","report2sameSupervisor","trust_1","trust_2","trust_3","trust_4","trust_5","Empathy_1","Empathy_2","Empathy_3","Empathy_4","Empathy_5","Empathy_6","Empathy_7","Empathy_8","Empathy_9","Empathy_10","Empathy_11","Empathy_12","Empathy_13","Empathy_14","Empathy_15","PAIR_1","PAIR_2","PAIR_3","PAIR_4","PAIR_5","PAIR_6","PAIR_7","PAIR_8","PAIR_9","PAIR_10","PAIR_11","PAIR_12","PAIR_13","PAIR_14","PAIR_15","support_1","support_2","support_3","support_4","support_5","support_6","Communal_Strength_1","Communal_Strength_2","Communal_Strength_3","Communal_Strength_4","Communal_Strength_5","Communal_Strength_6","Communal_Strength_7","Communal_Strength_8","Communal_Strength_9","Communal_Strength_10","Listening_Styles_1","Listening_Styles_2","Listening_Styles_3","Listening_Styles_4","Listening_Styles_5","Listening_Styles_6","Listening_Styles_7","Listening_Styles_8","Listening_Styles_9","Listening_Styles_10","Listening_Styles_11","Listening_Styles_12","Listening_Styles_13","Listening_Styles_14","Listening_Styles_15","Listening_Styles_16","Listening_Styles_17","Listening_Styles_18","Listening_Styles_19","Listening_Styles_20","Listening_Styles_21","Listening_Styles_22","Listening_Styles_23","Listening_Styles_24","perspective_taking_1","perspective_taking_2","perspective_taking_3","perspective_taking_4","perspective_taking_5","perspective_taking_6","perspective_taking_7","perspective_taking_8","perspective_taking_9","perspective_taking_10","perspective_taking_11","perspective_taking_12","perspective_taking_13","perspective_taking_14","perspective_taking_15","perspective_taking_16","perspective_taking_17","perspective_taking_18","perspective_taking_19","perspective_taking_20","ActiveEmpathicListe_1","ActiveEmpathicListe_2","ActiveEmpathicListe_3","ActiveEmpathicListe_4","ActiveEmpathicListe_5","ActiveEmpathicListe_6","ActiveEmpathicListe_7","ActiveEmpathicListe_8","ActiveEmpathicListe_9","ActiveEmpathicListe_10","ActiveEmpathicListe_11","responsivness_1","responsivness_2","responsivness_3","responsivness_4","responsivness_5","responsivness_6","responsivness_7","responsivness_8","responsivness_9","responsivness_10","responsivness_11","responsivness_12","responsivness_13","responsivness_14","responsivness_15","responsivness_16","responsivness_17","responsivness_18","intimacy_1","intimacy_2","intimacy_3","intimacy_4","intimacy_5","intimacy_6","intimacy_7","intimacy_8","Rudeness_1","Rudeness_2","Rudeness_3","Rudeness_4","Rudeness_5","Rudeness_6","JDI_1","JDI_2","JDI_3","JDI_4","JDI_5","JDI_6","JDI_7","JDI_8","JDI_9","JDI_10","JDI_11","JDI_12","JDI_13","JDI_14","JDI_15","JDI_16","JDI_17","JDI_18","SWMSS_1","SWMSS_2","SWMSS_3","SWMSS_4","SWMSS_5","SWMSS_6","SWMSS_7","SWMSS_8","SWMSS_9","SWMSS_10","SWMSS_11","SWMSS_12","SWMSS_13","SWMSS_14","SWMSS_15","Incivility_1","Incivility_2","Incivility_3","Incivility_4","Incivility_5","Incivility_6","Incivility_7","Respect_1","Respect_2","Respect_3","Respect_4","Respect_5","Respect_6","Respect_7","Respect_8","Respect_9","Respect_10","Respect_11","Respect_12","Respect_13","Respect_14","Respect_15","Respect_16","Respect_17","Respect_18","Respect_19","Respect_20","PRI_1","PRI_2","PRI_3","PRI_4","PRI_5","PRI_6","PRI_7","PRI_8","PRI_9","PRI_10","PRI_11","PRI_12","PRI_13","PRI_14","PRI_15","PRI_16","Autonomy_Support_1","Autonomy_Support_2","Autonomy_Support_3","Autonomy_Support_4","Autonomy_Support_5","Autonomy_Support_6","Autonomy_Support_7","Autonomy_Support_8","Autonomy_Support_9","Autonomy_Support_10","Autonomy_Support_11","Autonomy_Support_12","Autonomy_Support_13","Autonomy_Support_14","Autonomy_Support_15","Autonomy_Support_16","Autonomy_Support_17","Autonomy_Support_18","Autonomy_Support_19","Autonomy_Support_20","Autonomy_Support_21","Humility_1","Humility_2","Humility_3","Humility_4","Humility_5","Humility_6","Humility_7","Humility_8","Humility_9","Listening_1","Listening_2","Listening_3","Listening_4","Listening_5","FLS_1","FLS_2","FLS_3","FLS_4","FLS_5","FLS_6","FLS_7","FLS_8","FLS_9","FLS_10","FLS_11","FLS_12","FLS_13","FLS_14","FLS_15","FLS_16","FLS_17","FLS_18","FLS_19","FLS_20","Age","gender","supervisorGender","yearsWithBoss","occupation","yearsProfessionalExperience","tenure","SWL_1","SWL_2","SWL_3","SWL_4","SWL_5","credit","id","SC0","Source","Hebrew/English","ID","consent"
"630",2019-06-17 10:56:48,2019-06-17 10:57:05,0,100,17,1,2019-06-17 10:57:06,"R_2EtQOGLlOLuhE7P","anonymous","HE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Business",NA,NA,NA
"631",2019-06-10 14:15:04,2019-06-10 14:30:30,0,30,926,0,2019-06-17 14:31:22,"R_3gXjqayeYyeczqD","anonymous","HE",1,1,6,6,6,9,3,6,1,9,1,6,6,1,6,6,1,1,6,6,6,6,6,3,9,6,3,9,6,1,1,1,1,1,6,1,1,10,10,11,9,1,9,3,9,6,6,2,9,3,6,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,1,1,10,11,11,1,2,8,1,1,11,1,11,1,10,1,11,8,9,11,11,8,11,8,6,8,11,11,11,8,11,1,1,1,1,1,1,1,11,1,11,9,1,1,1,1,9,1,10,6,1,10,10,1,9,1,10,1,11,11,11,10,11,11,11,11,1,1,1,1,1,1,1,1,11,11,10,1,1,10,9,10,1,1,6,11,11,1,1,11,11,1,1,1,1,6,6,6,11,3,10,6,9,8,10,10,9,9,9,11,11,10,10,11,11,10,11,11,11,1,1,1,1,1,11,1,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,"Business",1,NA,NA
"632",2019-06-18 09:30:33,2019-06-18 09:59:05,0,100,1711,1,2019-06-18 09:59:06,"R_1jICf4pIC1XzFyk","anonymous","HE",1,1,9,9,9,9,9,8,1,8,3,8,9,1,2,8,1,2,8,6,1,2,9,8,9,8,8,5,4,1,1,1,4,1,7,1,1,9,9,9,9,2,9,2,9,8,8,2,7,8,8,7,2,8,9,8,8,8,8,8,8,8,8,6,8,1,1,1,1,1,8,1,1,1,1,1,1,8,7,1,1,8,9,1,7,8,1,7,1,7,8,1,8,8,1,9,1,8,9,10,9,8,8,5,8,10,8,8,9,9,7,4,8,8,7,9,8,5,8,8,9,9,8,9,9,9,8,8,9,7,7,9,8,7,10,11,11,1,1,2,7,4,1,7,9,7,7,1,1,4,1,1,7,1,8,9,5,4,8,2,8,7,7,6,4,3,4,2,3,6,7,4,2,1,1,1,3,1,1,2,8,1,7,8,3,1,1,1,9,1,8,1,7,7,9,1,7,1,8,1,8,1,8,9,8,8,8,1,1,1,1,1,1,1,1,1,9,7,7,1,1,8,9,9,2,1,1,3,1,1,2,9,1,1,1,1,1,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,24,1,2,1,7,5,2,5,5,5,5,7,1,NA,157,"Business",1,"8459",NA
"633",2019-06-18 09:33:33,2019-06-18 09:59:49,0,100,1575,1,2019-06-18 09:59:50,"R_29oTN3x8zNjKFg0","anonymous","HE",1,1,7,6,7,6,5,4,8,6,7,6,5,4,5,6,4,5,5,7,7,6,6,7,7,7,8,7,7,6,7,7,8,7,6,7,8,6,7,8,5,1,7,5,7,6,6,6,7,6,6,5,5,6,9,5,7,7,6,6,6,6,7,6,7,6,7,7,5,7,5,5,7,8,6,7,6,7,7,5,6,6,6,4,6,7,7,6,6,5,5,7,4,6,7,8,8,6,7,6,5,6,7,7,7,6,6,7,6,4,6,2,6,3,3,6,8,2,5,1,5,4,5,7,4,4,6,5,6,6,5,5,7,7,6,5,7,9,7,3,4,3,3,5,6,6,7,6,7,7,5,5,6,6,7,3,4,6,7,4,5,6,6,5,6,6,7,7,5,7,7,3,7,6,3,5,6,5,6,6,4,6,5,7,5,6,7,6,5,4,5,6,6,6,5,4,4,7,6,6,6,5,7,5,6,7,4,5,6,7,7,8,5,6,5,7,8,6,6,6,5,6,8,7,7,7,6,5,6,9,6,6,9,8,6,7,7,6,5,6,5,6,7,6,6,7,6,5,6,8,7,8,8,6,7,8,7,4,6,6,8,6,6,3,8,5,7,6,6,5,7,21,2,2,1.2,15,2.6,2,4,6,4,6,5,1,NA,123,"Business",1,"6490",NA
"634",2019-06-18 19:24:17,2019-06-18 19:24:46,0,100,28,1,2019-06-18 19:24:46,"R_3dYN6hPisKXudQg","anonymous","HE",1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Business",1,NA,NA
"635",2019-06-18 19:25:03,2019-06-18 19:53:54,0,100,1730,1,2019-06-18 19:53:55,"R_w733Ue8INpYvi93","anonymous","HE",1,1,6,8,6,8,6,6,2,9,2,8,6,3,6,6,2,2,7,1,6,9,6,6,6,6,4,10,6,3,1,3,1,1,6,6,1,6,9,7,9,6,9,3,9,7,9,2,9,3,7,8,3,6,6,6,6,6,6,10,10,6,10,10,10,1,6,6,1,10,11,1,6,1,1,6,6,8,1,10,1,6,8,1,1,9,3,6,1,6,8,2,6,8,1,9,6,7,6,8,6,10,6,9,8,11,9,11,9,10,6,7,10,7,7,8,6,6,6,6,7,9,10,6,9,11,7,2,6,6,7,10,9,6,9,11,11,1,1,1,7,6,1,8,9,10,11,1,4,6,1,4,11,1,11,2,10,1,11,11,9,10,10,10,8,9,9,9,11,11,10,10,11,1,1,1,1,1,1,1,10,1,8,9,1,1,1,1,9,1,11,11,1,10,11,1,9,1,10,1,10,8,10,8,9,9,11,9,1,1,1,1,9,1,1,1,11,11,10,1,1,9,11,10,1,1,1,10,10,1,1,11,10,1,1,6,1,6,6,6,8,6,9,10,9,8,10,10,9,10,7,9,9,10,10,10,10,10,10,10,11,1,1,1,1,1,1,1,1,1,1,25,2,1,0.8,11,4.9,1,4,6,4,5,7,1,NA,150,"Business",1,"312575038",NA
"636",2019-06-19 07:10:59,2019-06-19 07:11:07,0,100,8,1,2019-06-19 07:13:06,"R_2QrfD6InY2ZU4NX","anonymous","HE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Business",2,NA,NA
"637",2019-06-19 12:34:20,2019-06-19 13:00:45,0,100,1585,1,2019-06-19 13:00:46,"R_3MoPhIvGO4K0wNX","anonymous","HE",1,1,5,6,5,6,3,6,4,7,7,6,5,5,5,6,3,7,5,7,6,6,5,5,8,7,6,6,7,8,5,5,8,7,8,6,4,3,3,3,9,7,6,1,4,4,3,9,4,2,1,5,9,10,7,7,8,8,7,6,9,7,9,8,9,8,6,6,7,9,9,6,7,8,7,9,8,10,6,6,10,9,9,4,6,5,8,8,4,5,5,7,7,9,9,6,8,9,9,8,9,9,8,10,8,8,8,8,7,9,8,8,NA,7,7,9,7,7,7,6,7,7,7,6,7,6,9,7,5,7,7,10,6,8,10,9,6,5,7,4,6,6,4,9,8,10,7,3,7,3,6,7,9,3,9,4,5,4,7,7,7,7,5,5,5,6,6,5,6,4,7,8,8,6,7,6,7,5,6,7,6,6,7,5,9,6,3,5,9,7,9,7,5,8,7,6,9,6,7,8,7,6,7,9,7,5,8,3,5,5,6,7,5,8,5,8,7,4,7,6,4,7,6,5,8,5,8,5,7,6,6,8,7,7,6,6,7,8,9,8,8,7,8,7,7,6,8,9,8,8,10,6,6,8,8,8,9,7,8,7,8,4,6,7,8,8,8,8,5,5,6,22,2,1,0.9,6,1.6,4,5,5,6,7,6,1,NA,138,"Business",1,"4900",NA
"638",2019-06-20 09:52:06,2019-06-20 09:52:21,0,100,14,1,2019-06-20 09:52:21,"R_1fdz12kmF6jO4q5","anonymous","HE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Business",1,NA,NA
"639",2019-06-20 12:20:57,2019-06-20 12:21:07,0,100,9,1,2019-06-20 12:21:08,"R_yJVcSPwoBq9csrT","anonymous","HE",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Business",1,NA,NA
"640",2019-06-23 11:15:31,2019-06-23 11:35:12,0,100,1180,1,2019-06-23 11:35:12,"R_2TXlFLsjD7KEGLJ","anonymous","HE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Business",2,NA,NA
"641",2019-06-24 14:01:38,2019-06-24 14:27:56,0,100,1578,1,2019-06-24 14:27:57,"R_3QVKHRdewzbk15z","anonymous","HE",1,1,6,6,6,7,6,6,3,7,6,6,6,6,6,1,6,6,6,3,6,8,8,6,6,6,6,7,7,3,3,6,6,6,6,6,6,6,8,6,8,3,8,6,9,NA,6,6,6,6,6,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,11,6,1,8,6,10,10,6,1,11,11,9,1,2,1,10,1,1,11,11,10,11,1,1,9,1,9,11,1,11,1,6,1,8,10,6,10,8,9,10,10,5,10,9,8,9,9,10,1,1,1,1,1,1,2,9,1,9,8,1,1,1,1,9,1,10,9,1,8,8,1,8,2,8,1,8,8,8,8,6,6,6,6,2,2,6,3,6,2,2,2,6,7,7,6,6,3,11,6,6,5,2,8,8,1,3,6,3,6,1,6,8,6,7,7,9,9,8,6,7,8,7,9,7,10,7,9,9,7,9,9,9,6,9,9,9,2,3,1,2,1,3,2,3,3,7,21,2,1,0.2,6,0.2,1,6,6,6,6,4,1,NA,121,"Business",1,"mona.gawi@mail.huji.ac.il",NA
"642",2019-06-17 10:59:45,2019-06-18 08:04:44,0,98,75899,0,2019-06-25 08:05:07,"R_3m7Dl7PlQAD1eIN","anonymous","HE",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,2,2,4.3,3,4.3,NA,NA,NA,NA,NA,NA,1,NA,4,"Business",1,NA,NA
"643",2019-06-25 09:38:33,2019-06-25 09:39:17,0,100,44,1,2019-06-25 09:39:17,"R_3EFE4paeovlekmD","anonymous","HE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Business",2,NA,NA
